student_id,name,age,gender,score,phone,extension,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address,city,postal,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year
618,,18,,90.0,+1-280-708-9777,,,2017-05-17 00:00:00,Data Science,97.0,Active,,Average,293.0,1991-04-28 00:00:00,Lake Eric,West Robinport,100277,"or, act",,,,,,,,,,,
619,,22,,86.0,,,tgentry@khan.org,2018-11-28 00:00:00,Python,89.0,Active,,Excellent,54.0,2023-04-16 13:30:00,,East Debrabury,,"almost, situation",3.0,3.0,4.0,"executive, just",4,301.0,1272.0,Dell,2016,Xiaomi,2023
620,Leslie Owens,20,Female,,,,,1991-11-19 17:07:00,Data Science,74.0,Pending,0.0,Good,224.0,2003-11-19 00:00:00,Stephaniemouth,West Crystal,100564,"father, anything",1.0,1.0,3.0,"fight, become",0,802.0,936.0,Dell,2021,Xiaomi,2023
621,,,Male,90.0,+1-345-654-9722,,lisa87@yahoo.com,1995-05-13 00:00:00,Data Science,100.0,Inactive,0.0,Excellent,263.0,2023-10-07 16:53:06,"South Carlaville 30-kv, dom 42",Debraburgh,,,,,,,,,,,,,
622,,20,Female,,+1-611-929-7938,,jonesmaria@hamilton.com,1990-10-06 00:00:00,Data Science,,Active,3.7,Excellent,130.0,1993-04-16 00:00:00,064 Flowers Via Suite 056,Port Melinda,,"what, soldier",,,,,,,,,,,
623,,18,Female,,+1-598-350-3851,,,1982-09-10 00:00:00,Python,,Active,,,130.0,2022-10-12 04:59:01,54503 Weber Islands,North Adamton,,"anyone, whom",4.0,5.0,3.0,"far, phone",2,1121.0,1265.0,HP,2015,Samsung,2018
624,,20,Female,67.0,+1-729-131-7348,,djefferson@martinez.biz,2022-06-08 16:26:47,Data Science,,Inactive,0.0,,200.0,2023-08-13 15:39:07,,West Anthony,,,,,,,,,,,,,
625,Mark Stewart,21,,66.0,,,,2018-02-05 10:20:00,Python,100.0,Inactive,,Excellent,204.0,2022-09-25 09:15:45,"Apartment 50, Saraberg district",Rileyview,100802,"under, participant",3.0,1.0,1.0,"share, hear",1,262.0,1221.0,Lenovo,2022,Samsung,2020
626,Linda Jacobson,22,,,+1-272-908-7919,919,,1977-03-11 00:00:00,Python,,Inactive,3.7,Excellent,226.0,2020-02-02 04:13:11,"Apartment 36, Campbellshire district",North Matthew,100191,"eight, mission",5.0,5.0,2.0,"together, do",3,1088.0,759.0,HP,2018,Samsung,2023
627,Anthony Hill,19,Male,,,,,1979-01-27 05:19:50,Python,,Inactive,,Excellent,126.0,1996-12-18 00:00:00,,Richardsonton,,"ground, rule",4.0,1.0,1.0,"meet, describe",1,866.0,219.0,HP,2023,Xiaomi,2020
628,Ruben Howard,,Female,,+1-248-914-6070,46070,,2005-08-30 00:00:00,Data Science,100.0,Active,0.0,Good,116.0,1976-12-25 00:00:00,842 Robinson Neck Suite 458,Lake Bruce,,"whatever, century",,,,,,,,,,,
629,Eddie Miranda,21,Male,90.0,+1-871-587-2126,2126,,1976-02-12 00:00:00,Data Science,,Active,3.87,Excellent,181.0,2001-06-01 00:00:00,580 Sean Walk,Port Kimberly,,"term, face",3.0,1.0,4.0,"night, red",4,762.0,618.0,HP,2018,Xiaomi,2018
630,,22,Female,65.0,+1-854-736-9013,69013,,2022-10-11 23:04:59,Data Science,100.0,Active,4.5,,262.0,1996-03-12 09:14:30,"Apartment 15, West Joseph district",Dustinmouth,100817,"man, number",,,,,,,,,,,
631,,19,Female,90.0,+1-686-629-3371,,kristencohen@brown.com,2008-10-17 01:49:29,Data Science,,Pending,0.0,,214.0,2023-04-22 04:01:42,"New Raymondchester 21-kv, dom 12",Patriciaport,,"range, evidence",3.0,1.0,4.0,"study, listen",4,480.0,454.0,HP,2018,Xiaomi,2018
632,Michelle Price,20,Male,93.0,+1-467-811-3920,3920,,2020-12-02 21:26:45,Data Science,80.0,Pending,1.39,Excellent,187.0,2018-08-05 00:00:00,Bradleymouth,Lake Mistyside,100591,"radio, arm",1.0,2.0,2.0,"offer, hair",0,1476.0,1385.0,HP,2015,Samsung,2023
633,,18,Female,72.0,+1-228-761-0274,274,mthompson@gmail.com,1981-08-14 20:59:00,Data Science,83.0,Active,,Excellent,164.0,1981-09-17 00:00:00,"Apartment 36, Hoffmanbury district",Jackieville,100441,"shoulder, option",4.0,4.0,5.0,"machine, use",5,1141.0,431.0,HP,2024,Xiaomi,2021
634,Jeffrey Greene,,,90.0,+1-829-506-8162,,,2004-08-16 17:18:00,Data Science,,Active,4.05,Excellent,187.0,1984-12-23 17:20:00,,Lake Brianport,,,,,,,,,,,,,
635,,21,Female,100.0,+1-580-435-6016,6016,jacobsrandy@collins-harrison.biz,1993-07-04 16:36:32,Data Science,,Pending,4.5,Good,294.0,2023-10-10 18:46:18,Teresafort,Lake Joshua,100086,,,,,,,,,,,,
637,Melissa Floyd,18,Female,90.0,+1-428-590-7104,,,2012-03-24 00:00:00,Python,100.0,Active,0.0,,112.0,1991-09-11 00:00:00,Michaelshire,Jamestown,100152,"poor, common",,,,,,,,,,,
638,,20,Female,,+1-378-916-4534,,,1991-11-18 09:44:08,Data Science,,Pending,,Excellent,230.0,1984-06-21 00:00:00,,Coopermouth,,"computer, during",,,,,,,,,,,
639,,22,Male,56.0,+1-173-057-2197,72197,,1998-06-17 00:00:00,Data Science,100.0,Inactive,3.38,Excellent,235.0,2004-02-27 00:00:00,South Robert,Monroeview,100501,"defense, firm",4.0,3.0,1.0,"capital, contain",1,1005.0,453.0,Lenovo,2020,Apple,2020
641,,20,Female,89.0,+1-558-863-8436,,,2011-08-29 00:00:00,Python,,Inactive,,,165.0,2004-07-07 00:00:00,39572 Sparks Ville,Lucasstad,,"nice, indeed",,,,,,,,,,,
642,Kristen Wu,20,Male,90.0,+1-821-469-6871,96871,,2022-01-05 00:00:00,Data Science,100.0,Inactive,,Excellent,279.0,1988-07-02 00:00:00,"Apartment 23, Jayport district",Port Timothy,100728,"mean, sign",,,,,,,,,,,
644,,,Female,52.0,+1-134-282-1013,,,1977-10-13 00:00:00,Python,84.0,Inactive,3.7,,212.0,2025-01-03 02:54:30,"Apartment 5, Irwinport district",East Angelabury,100581,"plan, hotel",4.0,1.0,2.0,"whose, glass",1,1063.0,604.0,Lenovo,2023,Samsung,2020
645,Michael Richardson,20,Male,90.0,,,,2021-07-27 11:32:29,Python,95.0,Pending,4.5,,247.0,2016-09-01 00:00:00,"Apartment 41, North Benjamin district",Carsonbury,100898,"call, low",5.0,2.0,3.0,"scientist, subject",2,944.0,291.0,HP,2023,Samsung,2022
646,Karen Miller,18,Female,78.0,+1-807-124-2803,,,1991-06-04 21:05:42,Python,89.0,Inactive,3.7,,66.0,1992-12-12 00:00:00,"Apartment 12, East Christopher district",New Anthonyberg,100491,,,,,,,,,,,,
647,Meagan Benton,19,Female,61.0,,,nathanortiz@stein.com,1985-11-20 05:11:00,Data Science,100.0,Active,,Excellent,299.0,2001-10-07 00:00:00,Fordton,West Edward,100647,,,,,,,,,,,,
648,Michelle Turner,20,Male,90.0,,,,2020-11-05 08:00:10,Python,100.0,Inactive,3.7,Average,84.0,2021-12-16 19:16:51,"Lake James 13-kv, dom 2",Port Bethanyton,,"force, as",5.0,2.0,4.0,"store, artist",5,1332.0,579.0,HP,2020,Samsung,2020
649,,21,,,+1-514-135-2854,,,2016-03-19 00:00:00,Python,100.0,Pending,3.7,Excellent,61.0,2021-03-21 00:00:00,"Apartment 22, Thomasborough district",West Eric,100030,"close, lawyer",,,,,,,,,,,
650,Janice Sutton,18,,,,,,1974-02-08 00:00:00,Python,64.0,Pending,3.7,Average,284.0,1986-01-21 06:47:27,,Carterton,,,,,,,,,,,,,
651,Ryan Wilson,18,Female,65.0,+1-641-481-4742,,jacksonvictoria@mullins-fuller.net,2007-04-29 09:49:00,Data Science,98.0,Active,2.23,Excellent,183.0,1998-01-14 00:00:00,Rodneytown,Michaelport,100519,"recently, catch",3.0,5.0,1.0,"night, none",3,310.0,480.0,Dell,2016,Xiaomi,2024
653,Melissa Moore DDS,20,Male,84.0,+1-849-308-7722,7722,,1995-11-06 00:00:00,Python,,Pending,1.3,Excellent,135.0,2003-05-19 00:00:00,"Apartment 17, West Gregoryburgh district",South Johnton,100707,,,,,,,,,,,,
654,Tina Brown,20,Female,,,,,1975-12-14 17:01:28,Python,100.0,Pending,,Excellent,225.0,2019-03-28 00:00:00,"West Jameschester 12-kv, dom 34",Ginafort,,"commercial, person",,,,,,,,,,,
656,Brandon Gross,22,Female,79.0,+1-130-534-5966,,nwong@yahoo.com,2017-03-23 15:50:00,Data Science,100.0,Inactive,,,197.0,2007-10-15 00:59:49,7610 Baker Glens Suite 376,Paulfort,,"woman, human",2.0,2.0,4.0,"power, read",2,1028.0,412.0,Lenovo,2022,Apple,2021
657,Eric Stewart,22,Male,74.0,,,delacruzrobert@davis.com,2023-04-04 05:52:51,Data Science,,Active,,Average,188.0,1993-10-20 00:00:00,"Shahburgh 22-kv, dom 42",Williamsborough,,"standard, attack",4.0,3.0,5.0,"threat, this",5,1388.0,617.0,Lenovo,2019,Xiaomi,2023
658,Kaitlin Cobb,18,Female,90.0,+1-928-103-6799,36799,allen61@hotmail.com,2015-07-06 00:00:00,Python,,Inactive,,Average,167.0,1992-04-28 00:24:00,,Coxfort,,"clear, miss",2.0,1.0,4.0,"accept, article",3,705.0,1163.0,HP,2016,Xiaomi,2024
659,Brittney Chapman,19,Female,60.0,,,,2002-09-06 21:07:00,Data Science,100.0,Active,,,93.0,2010-09-18 03:12:00,South Janet,Nicholasbury,100771,"question, pattern",,,,,,,,,,,
660,,,,90.0,+1-411-969-9710,,,2016-07-18 07:03:00,Data Science,,Inactive,4.5,Excellent,259.0,2009-06-16 00:00:00,"West Kari 8-kv, dom 5",Christopherton,,"first, article",1.0,3.0,2.0,"less, interview",4,202.0,1468.0,Lenovo,2023,Samsung,2019
661,Jennifer Chavez,21,Male,,,,,2016-10-16 13:13:41,Data Science,100.0,Active,,Excellent,160.0,2016-02-13 11:02:19,,Rodriguezberg,,"president, enter",5.0,2.0,3.0,"Congress, year",1,1259.0,1324.0,HP,2020,Apple,2023
662,,20,,80.0,,,ageorge@gmail.com,2009-11-17 00:00:00,Python,100.0,Active,,,73.0,1974-03-22 00:00:00,"Lake Christopherchester 3-kv, dom 9",Port Daniel,,,,,,,,,,,,,
663,Thomas Bailey,,Male,90.0,+1-941-347-6512,512,,2008-08-16 23:17:00,Python,100.0,Inactive,,Average,295.0,1975-08-14 18:49:44,West Jessefurt,Melissachester,100301,"build, break",1.0,1.0,2.0,"suffer, meet",0,1290.0,1099.0,Dell,2023,Apple,2018
664,Joel Lam,18,Female,88.0,+1-685-699-5473,473,sharper@gmail.com,2008-05-13 00:00:00,Python,100.0,Inactive,3.46,Good,294.0,1984-10-21 00:00:00,"Apartment 4, Jordanton district",Lake Josephbury,100711,"line, can",3.0,2.0,5.0,"talk, always",2,1167.0,863.0,Dell,2019,Samsung,2018
665,,18,Female,73.0,+1-661-905-5823,823,,2021-07-30 04:25:00,Python,,Inactive,3.93,Excellent,257.0,1991-06-23 18:14:56,"Apartment 35, North Davidburgh district",New Wendyville,100920,"take, group",4.0,2.0,4.0,"no, kitchen",4,502.0,570.0,HP,2020,Apple,2024
666,,18,Male,60.0,+1-445-002-4191,24191,,2002-08-19 19:18:47,Data Science,,Inactive,,Excellent,112.0,2008-07-19 03:02:43,,Johnsonburgh,,"as, court",,,,,,,,,,,
667,Joshua Wiley,20,Female,70.0,,,,2025-03-01 23:37:41,Data Science,100.0,Inactive,2.35,,157.0,2022-06-17 13:07:01,Paulburgh,New Michael,100944,"return, will",,,,,,,,,,,
668,,20,,90.0,,,villarrealronald@rogers.com,1998-04-23 03:06:42,Data Science,100.0,Active,,Good,247.0,2023-12-26 00:00:00,"Apartment 42, Christieville district",South Ryan,100696,"third, out",5.0,3.0,5.0,"discussion, democratic",3,1022.0,295.0,Dell,2023,Samsung,2024
669,Andrea Thomas,,Female,90.0,+1-977-535-5925,55925,,1982-07-22 00:00:00,Data Science,80.0,Inactive,4.5,Excellent,58.0,1994-02-20 00:00:00,Jasonhaven,Kennethland,100474,"live, arrive",5.0,5.0,4.0,"soldier, skin",1,324.0,909.0,Lenovo,2022,Samsung,2018
671,,,Male,91.0,+1-281-592-1677,677,frazieramber@gmail.com,2003-10-04 09:49:55,Data Science,,Inactive,,Excellent,270.0,1996-07-03 00:00:00,"Apartment 32, West Angela district",Lake Susan,100459,"myself, wall",,,,,,,,,,,
672,Frank Ward,,Female,90.0,,,rowevalerie@gmail.com,2006-07-04 04:24:18,Data Science,100.0,Pending,,Excellent,84.0,2014-05-16 00:00:00,North Tammy,West Erikamouth,100098,"rise, instead",1.0,4.0,5.0,"miss, operation",2,520.0,1164.0,HP,2023,Samsung,2018
673,Caitlin Brown,20,Female,90.0,+1-884-021-7757,,,2018-12-21 00:00:00,Data Science,,Active,0.0,Excellent,297.0,2019-01-13 00:00:00,Ruiztown,East Jasmineborough,100047,"table, up",,,,,,,,,,,
674,Aaron Reynolds,18,Female,93.0,+1-366-541-5025,,,1980-09-11 02:22:00,Data Science,,Active,,Good,56.0,2017-10-19 02:05:43,Allenberg,Johnshire,100463,,,,,,,,,,,,
675,,20,Female,68.0,+1-565-021-8168,168,rjohnson@gmail.com,2017-06-13 00:55:00,Data Science,92.0,Pending,,Excellent,181.0,1982-03-23 00:00:00,,Vanessaburgh,,"bed, address",2.0,2.0,3.0,"health, production",5,1449.0,792.0,Dell,2020,Samsung,2022
676,Keith Marshall,18,Male,,+1-802-148-2218,82218,,2021-02-28 23:36:03,Data Science,100.0,Inactive,0.0,Excellent,245.0,2022-03-22 00:00:00,,Lake Ricardo,,"security, artist",4.0,5.0,1.0,"smile, area",3,971.0,544.0,Dell,2018,Xiaomi,2019
677,Christopher Griffin,22,Male,90.0,,,danielsbrent@gmail.com,1995-11-27 18:10:00,Data Science,70.0,Active,,Excellent,227.0,1979-01-17 00:00:00,Lake Andre,New Jessicaburgh,100395,"seven, or",2.0,4.0,2.0,"since, Mr",2,522.0,1281.0,HP,2024,Samsung,2018
678,Amanda Johnson,18,Female,,,,,2015-08-10 00:00:00,Python,,Pending,4.5,Excellent,259.0,2005-12-04 19:31:13,Andreafort,Lake Lindsayport,100414,"need, when",5.0,1.0,2.0,"partner, notice",2,1056.0,1402.0,HP,2024,Apple,2024
679,Gary Munoz,18,Female,90.0,+1-966-514-1194,,,1977-02-25 00:00:00,Data Science,100.0,Inactive,,Average,293.0,1986-05-21 00:00:00,North Davidberg,Port Michaelton,100733,"smile, price",,,,,,,,,,,
680,Tammy Haynes,18,Female,,+1-277-516-6954,954,,2017-11-03 05:12:00,Data Science,100.0,Pending,,Excellent,262.0,1975-02-03 00:00:00,2547 Brandon Points Suite 778,South Elizabethborough,,"and, idea",,,,,,,,,,,
681,Jennifer Hanson,18,Male,90.0,,,,2020-09-27 00:00:00,Data Science,100.0,Active,,Average,188.0,1976-04-19 00:09:16,"New Whitney 5-kv, dom 24",Williamsport,,,,,,,,,,,,,
682,Steven Rodriguez,20,Female,73.0,+1-070-342-5040,040,,2023-01-20 10:26:48,Python,100.0,Active,3.89,Excellent,260.0,2021-07-29 19:42:40,North Toddfurt,Donnaview,100158,"no, score",5.0,3.0,3.0,"staff, beat",5,900.0,729.0,Dell,2018,Samsung,2022
683,Joseph Ruiz,21,,,+1-432-376-4962,,stoutpaul@yahoo.com,1993-02-12 13:30:00,Data Science,91.0,Inactive,,Excellent,158.0,2014-05-24 00:00:00,,Davidfort,,"couple, grow",2.0,5.0,2.0,"surface, control",5,995.0,458.0,Lenovo,2020,Xiaomi,2022
684,,22,Male,85.0,+1-264-689-0569,0569,,2018-07-10 00:00:00,Data Science,100.0,Active,,Average,162.0,1989-05-13 00:00:00,Gloverborough,Clairestad,100137,,,,,,,,,,,,
685,Scott Vazquez,18,Female,90.0,+1-935-893-8079,38079,xkelley@gmail.com,2023-08-03 11:46:45,Data Science,,Inactive,4.5,Excellent,260.0,2010-02-28 00:00:00,840 Mcdaniel Route Suite 183,North Rachelville,,"hospital, address",1.0,4.0,3.0,"religious, when",2,1436.0,1024.0,HP,2020,Apple,2024
686,Christina Small MD,20,,66.0,+1-474-831-4110,,andreaburgess@wise.com,1976-03-07 00:00:00,Python,,Pending,,Average,177.0,2021-07-07 03:35:25,Carneyview,Port Juliaport,100787,,,,,,,,,,,,
687,Sarah Brown,20,,90.0,+1-576-051-8069,,,2014-05-14 23:46:13,Data Science,,Active,3.7,Average,165.0,2008-09-17 20:10:00,Johnnyton,Robertsville,100811,"who, player",4.0,1.0,2.0,"throw, central",2,1136.0,925.0,HP,2015,Samsung,2022
688,Samuel Garcia,18,Female,52.0,+1-210-087-5148,148,andrew67@hotmail.com,2019-02-14 00:00:00,Data Science,100.0,Inactive,,Average,177.0,2017-05-26 00:00:00,Kevintown,Gonzalezfurt,100532,"rich, road",2.0,2.0,3.0,"find, grow",5,269.0,897.0,Dell,2015,Xiaomi,2020
689,,21,,67.0,+1-984-540-1338,1338,gregory47@garcia-maldonado.com,2000-02-11 00:00:00,Data Science,100.0,Pending,4.5,Excellent,213.0,1983-04-24 00:00:00,"South Thomas 10-kv, dom 16",East Markview,,"wide, rise",5.0,3.0,5.0,"me, campaign",1,1339.0,1052.0,Dell,2022,Samsung,2023
690,Thomas Hickman,20,Female,90.0,+1-074-748-4448,4448,bgarcia@yahoo.com,1988-10-12 00:00:00,Data Science,,Inactive,,,275.0,1970-02-03 00:00:00,234 Jennifer Station,Yangstad,,,,,,,,,,,,,
691,Clinton Walton,20,Female,,+1-686-502-4744,4744,,2024-05-12 00:00:00,Data Science,,Inactive,3.29,Good,184.0,2012-05-24 00:00:00,"Lake Robert 27-kv, dom 23",South Aliciamouth,,"responsibility, person",4.0,1.0,1.0,"language, money",2,1125.0,576.0,HP,2022,Apple,2018
692,Ryan Johnson,20,Female,,+1-825-278-4352,352,christycole@hotmail.com,1993-08-21 00:00:00,Data Science,100.0,Inactive,4.5,Average,283.0,2025-03-14 19:33:00,,West Jamesfurt,,"tree, Democrat",1.0,3.0,1.0,"who, financial",2,900.0,381.0,Lenovo,2024,Samsung,2019
693,John Martin,19,Female,95.0,+1-529-425-6887,56887,weaverheather@carlson.org,2023-06-02 04:43:42,Python,100.0,Inactive,0.0,Excellent,254.0,1982-01-14 00:00:00,99339 Daniel Plains Suite 713,Thompsonmouth,,"yeah, stay",1.0,4.0,4.0,"address, step",0,443.0,881.0,HP,2018,Apple,2024
694,,,Female,,,,adamsandrew@sharp.biz,2003-10-01 00:00:00,Python,100.0,Pending,1.68,Good,113.0,1999-09-11 02:34:00,"West Matthewfurt 15-kv, dom 32",Mcdonaldmouth,,,,,,,,,,,,,
695,,18,Female,70.0,,,vthompson@lewis.com,1995-07-13 00:00:00,Python,83.0,Inactive,,Good,208.0,1972-05-01 21:41:00,19337 Fitzgerald Rapids Suite 180,West Patrickchester,,"type, statement",,,,,,,,,,,
697,,20,,93.0,+1-692-879-0399,,,1998-06-04 00:00:00,Data Science,,Inactive,,Good,203.0,1985-12-20 00:00:00,1505 Moon Shore,Watsonbury,,,,,,,,,,,,,
698,Theresa King,19,Male,91.0,+1-424-622-7514,,,1977-07-25 14:23:23,Data Science,,Active,1.22,Excellent,226.0,1977-05-28 23:01:00,,Hurleyburgh,,"fine, something",,,,,,,,,,,
699,Charles White,20,Female,90.0,+1-257-395-5677,5677,,2022-05-08 12:54:14,Data Science,100.0,Inactive,,,225.0,2019-12-19 00:00:00,"Apartment 1, Fisherbury district",New Antonio,100016,"side, resource",5.0,4.0,1.0,"race, as",5,1429.0,928.0,HP,2024,Xiaomi,2019
700,Angela Nichols,19,Female,90.0,+1-315-086-7047,,,2014-03-04 00:00:00,Python,,Inactive,0.0,Good,56.0,2010-04-01 00:00:00,"West Sara 6-kv, dom 12",South Christopherberg,,"vote, speak",2.0,5.0,5.0,"occur, we",3,358.0,1422.0,HP,2015,Apple,2022
701,,20,Female,,+1-610-998-9562,562,,1990-07-26 00:00:00,Data Science,100.0,Pending,,,102.0,2000-08-15 00:00:00,,North Kimberlymouth,,"music, want",,,,,,,,,,,
702,Megan Lester,18,Female,90.0,+1-924-819-8098,98098,,1976-05-25 00:00:00,Data Science,67.0,Pending,3.2,Excellent,106.0,1997-02-17 11:19:00,,Port Victoria,,"nor, notice",,,,,,,,,,,
703,,19,Male,55.0,+1-063-863-5253,5253,,1999-10-30 00:00:00,Data Science,100.0,Inactive,,Excellent,217.0,1976-10-31 00:00:00,"North Zacharyville 23-kv, dom 2",Colemanmouth,,,,,,,,,,,,,
704,,,Female,90.0,+1-549-099-9472,,bkim@hotmail.com,2000-06-10 00:00:00,Data Science,99.0,Inactive,4.5,,246.0,2015-12-01 10:53:11,,Rogersbury,,"create, kind",2.0,2.0,5.0,"management, point",5,678.0,589.0,Dell,2016,Xiaomi,2018
705,Blake Schneider,22,Female,50.0,+1-416-205-3111,,keith03@hotmail.com,1985-10-08 00:00:00,Data Science,100.0,Inactive,3.7,Excellent,93.0,2011-02-09 05:02:20,,North Paultown,,"decision, up",,,,,,,,,,,
706,Jessica Mann,20,Male,96.0,+1-533-257-8220,78220,,1981-01-01 14:52:58,Data Science,100.0,Active,,Good,264.0,1988-09-20 12:48:00,,Brookefort,,"side, with",1.0,4.0,5.0,"he, guess",5,945.0,417.0,Dell,2021,Apple,2018
707,Ronald Bowman,18,Female,,+1-790-127-5856,856,,2022-04-28 03:04:10,Data Science,,Pending,2.78,,243.0,1997-07-28 01:41:45,48855 Griffith Flats Apt. 769,Sharonhaven,,"let, option",3.0,3.0,2.0,"painting, tonight",0,949.0,1167.0,Dell,2024,Samsung,2019
708,,21,Male,70.0,+1-016-328-8680,88680,diane10@cook.com,2024-05-20 00:00:00,Data Science,65.0,Inactive,2.74,Good,72.0,1987-12-20 00:00:00,5025 Stephanie Tunnel Apt. 091,Lake Jonathan,,"your, likely",5.0,2.0,5.0,"senior, now",2,1401.0,260.0,HP,2018,Samsung,2019
709,Amanda Cortez,20,Female,89.0,+1-275-427-6850,,,2023-08-19 12:39:40,Data Science,91.0,Inactive,3.7,Good,142.0,2024-04-05 00:00:00,,South Jeffrey,,"assume, month",4.0,1.0,3.0,"real, bring",1,1227.0,875.0,Lenovo,2020,Xiaomi,2022
710,Amber Brock,20,,,,,brianbenson@yahoo.com,2022-01-27 16:31:06,Data Science,100.0,Active,0.0,Average,191.0,1996-12-07 00:00:00,986 Brown Cliff Apt. 309,Mirandaville,,,,,,,,,,,,,
711,,20,Female,62.0,,,codycarroll@hotmail.com,2023-05-28 01:51:10,Data Science,100.0,Pending,,Excellent,95.0,2024-03-30 06:45:00,696 Roth Falls Suite 393,West Mark,,"our, thing",2.0,3.0,1.0,"between, information",0,888.0,1339.0,Lenovo,2020,Apple,2020
712,Mr. Timothy Herrera,18,Female,,+1-316-265-1050,,,2022-12-28 14:26:00,Data Science,77.0,Pending,0.0,Good,64.0,1989-09-30 00:00:00,"Apartment 13, Cobbfort district",East Tammy,100837,"manage, nature",1.0,5.0,4.0,"score, difference",3,640.0,244.0,Dell,2024,Samsung,2018
713,Johnny Alexander,18,,90.0,,,,1974-03-26 20:31:00,Python,100.0,Inactive,0.0,Excellent,243.0,1977-08-16 00:00:00,Burkeside,Port Natashastad,100627,"of, wrong",5.0,2.0,2.0,"everybody, education",0,1148.0,817.0,Lenovo,2015,Samsung,2024
714,Marcus Sanchez,21,Female,90.0,,,,1980-07-14 00:00:00,Data Science,,Pending,,Excellent,58.0,2018-11-06 10:50:00,New Aliciaview,Lake Jasonmouth,100938,"save, beat",1.0,2.0,4.0,"usually, yard",1,1394.0,262.0,HP,2024,Xiaomi,2021
715,Brian Payne,18,Male,81.0,+1-539-838-4479,4479,,1991-03-02 00:00:00,Data Science,100.0,Pending,,Average,143.0,1976-03-03 00:00:00,26959 Mark Coves Apt. 082,New Mary,,"PM, toward",4.0,3.0,2.0,"dark, resource",0,460.0,662.0,Dell,2020,Apple,2024
716,Kathy Wright,20,Male,90.0,,,april56@wiggins.info,2022-06-28 00:00:00,Data Science,100.0,Active,0.0,Excellent,82.0,1991-04-15 00:00:00,,West Davidchester,,"when, avoid",4.0,3.0,5.0,"job, account",0,775.0,1043.0,Dell,2017,Samsung,2019
717,,20,Female,,+1-639-556-8356,8356,,2022-05-02 10:28:02,Data Science,,Pending,,Good,210.0,2022-08-10 09:16:22,"Apartment 4, South Christopher district",Lake Rebecca,100917,"to, name",2.0,1.0,3.0,"government, dark",1,721.0,1194.0,Lenovo,2022,Xiaomi,2020
718,Sara Contreras,18,,,+1-067-411-4912,14912,angela79@gmail.com,2022-10-04 14:39:54,Data Science,100.0,Pending,0.0,,79.0,1970-08-16 00:00:00,Mclaughlinstad,Port Meganberg,100007,"foreign, school",3.0,1.0,4.0,"want, business",2,409.0,1423.0,HP,2023,Apple,2023
719,Rodney Jackson,20,,87.0,+1-078-421-3716,13716,ann40@morales-wolf.com,1998-11-09 00:00:00,Data Science,100.0,Inactive,3.7,Average,54.0,1985-04-13 00:00:00,"Apartment 20, North Katieville district",Ramirezchester,100714,"significant, knowledge",,,,,,,,,,,
720,Amanda Miller,18,Male,68.0,,,,2009-06-16 00:00:00,Data Science,100.0,Pending,0.0,Average,240.0,2008-12-02 18:43:00,Meganhaven,West Matthewshire,100243,"defense, hotel",,,,,,,,,,,
721,Cody Wilson,19,Female,95.0,+1-096-348-7529,7529,daviskevin@aguilar-moran.com,2022-06-13 04:10:10,Python,100.0,Pending,0.0,,193.0,1979-09-24 06:40:43,New Jenniferport,North Kristin,100355,"place, become",1.0,3.0,1.0,"much, anything",5,1106.0,597.0,Dell,2019,Xiaomi,2021
722,Danielle Brown,19,,77.0,+1-351-117-7775,775,,2002-12-06 00:00:00,Data Science,81.0,Pending,,Excellent,57.0,1980-03-31 00:00:00,,Gibsonport,,"hold, feel",,,,,,,,,,,
723,William Davis,18,Male,,+1-114-828-1138,81138,,2023-11-14 00:00:00,Data Science,61.0,Inactive,0.0,Excellent,102.0,1976-09-03 23:57:00,"Apartment 5, West Austin district",Scottfurt,100839,"off, because",5.0,4.0,5.0,"government, exactly",4,1151.0,296.0,Lenovo,2023,Apple,2023
724,James Perez,20,Female,82.0,+1-062-673-8836,38836,xcarr@gmail.com,1980-03-14 00:00:00,Data Science,,Inactive,,Average,60.0,1970-12-19 00:00:00,63452 Johnny Ports Suite 957,East Andrew,,,,,,,,,,,,,
